date,open,high,low,close,volume,daily_return_pct,daily_range,ma_20,ma_50,ma_200,ema_12,ema_26,macd,macd_signal,bb_upper,bb_lower,bb_width,rsi_14,volume_ma_20,cumulative_return_pct,year,month,quarter,day_of_week
1995-05-01,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7329,17.678,0.0549,0.0669,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,monday
1995-05-02,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7343,17.6827,0.0516,0.0638,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,tuesday
1995-05-03,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7355,17.6871,0.0483,0.0607,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,wednesday
1995-05-04,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7364,17.6912,0.0453,0.0577,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,thursday
1995-05-05,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7373,17.6949,0.0423,0.0546,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,friday
1995-05-08,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.738,17.6984,0.0396,0.0516,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,monday
1995-05-09,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7385,17.7016,0.0369,0.0487,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,tuesday
1995-05-10,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.739,17.7046,0.0345,0.0458,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,wednesday
1995-05-11,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7395,17.7073,0.0321,0.0431,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,thursday
1995-05-12,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7398,17.7099,0.0299,0.0405,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,friday
1995-05-15,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7401,17.7123,0.0279,0.0379,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,monday
1995-05-16,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7404,17.7144,0.0259,0.0355,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,tuesday
1995-05-17,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7406,17.7165,0.0241,0.0333,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,wednesday
1995-05-18,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7408,17.7183,0.0224,0.0311,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,thursday
1995-05-19,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7409,17.7201,0.0209,0.029,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,friday
1995-05-22,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7411,17.7217,0.0194,0.0271,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,monday
1995-05-23,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7412,17.7232,0.018,0.0253,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,tuesday
1995-05-24,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7413,17.7246,0.0167,0.0236,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,wednesday
1995-05-25,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7414,17.7258,0.0155,0.022,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,thursday
1995-05-26,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7414,17.727,0.0144,0.0205,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,friday
1995-05-29,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7415,17.7281,0.0134,0.019,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,monday
1995-05-30,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7415,17.7291,0.0124,0.0177,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,tuesday
1995-05-31,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,0.0,0.0,17.7416,17.7301,0.0115,0.0165,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,5,2,wednesday
1995-06-01,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7029,0.0,17.7416,17.7309,0.0107,0.0153,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,thursday
1995-06-02,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7096,0.0,17.7416,17.7317,0.0099,0.0142,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,friday
1995-06-05,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7203,0.0,17.7417,17.7325,0.0092,0.0132,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,monday
1995-06-06,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7311,0.0,17.7417,17.7332,0.0085,0.0123,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,tuesday
1995-06-07,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7417,17.7338,0.0079,0.0114,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,wednesday
1995-06-08,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7417,17.7344,0.0073,0.0106,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,thursday
1995-06-09,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7417,17.735,0.0068,0.0098,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,friday
1995-06-12,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7417,17.7355,0.0063,0.0091,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,monday
1995-06-13,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7359,0.0058,0.0085,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,tuesday
1995-06-14,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7364,0.0054,0.0078,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,wednesday
1995-06-15,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7368,0.005,0.0073,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,thursday
1995-06-16,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7371,0.0046,0.0067,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,friday
1995-06-19,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7375,0.0043,0.0063,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,monday
1995-06-20,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7378,0.004,0.0058,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,tuesday
1995-06-21,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7381,0.0037,0.0054,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,wednesday
1995-06-22,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7384,0.0034,0.005,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,thursday
1995-06-23,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7386,0.0032,0.0046,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,friday
1995-06-26,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7389,0.0029,0.0043,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,monday
1995-06-27,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7391,0.0027,0.004,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,tuesday
1995-06-28,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7393,0.0025,0.0037,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,wednesday
1995-06-29,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7395,0.0023,0.0034,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,thursday
1995-06-30,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7396,0.0022,0.0032,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,6,2,friday
1995-07-03,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7398,0.002,0.0029,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,monday
1995-07-04,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.74,0.0018,0.0027,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,tuesday
1995-07-05,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7401,0.0017,0.0025,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,wednesday
1995-07-06,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7402,0.0016,0.0023,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,thursday
1995-07-07,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7403,0.0015,0.0022,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,friday
1995-07-10,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7404,0.0014,0.002,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,monday
1995-07-11,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7405,0.0013,0.0018,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,tuesday
1995-07-12,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7406,0.0012,0.0017,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,wednesday
1995-07-13,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7407,0.0011,0.0016,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,thursday
1995-07-14,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7408,0.001,0.0015,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,friday
1995-07-17,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7409,0.0009,0.0014,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,monday
1995-07-18,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7409,0.0009,0.0013,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,tuesday
1995-07-19,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.741,0.0008,0.0012,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,wednesday
1995-07-20,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7411,0.0007,0.0011,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,thursday
1995-07-21,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7411,0.0007,0.001,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,friday
1995-07-24,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7412,0.0006,0.0009,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,monday
1995-07-25,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7412,0.0006,0.0009,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,tuesday
1995-07-26,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7413,0.0005,0.0008,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,wednesday
1995-07-27,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7413,0.0005,0.0007,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,thursday
1995-07-28,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7413,0.0005,0.0007,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,friday
1995-07-31,17.7418,17.7418,17.7418,17.7418,0,0.0,0.0,17.7418,17.7418,0.0,17.7418,17.7414,0.0004,0.0006,17.7418,17.7418,0.0,0.0,0.0,1.91,1995,7,3,monday
1995-08-01,23.1718,23.1871,23.0337,23.0337,140,29.8273,0.1534,18.0064,17.8476,0.0,18.5559,18.1334,0.4225,0.085,20.373,15.6398,4.7332,100.0,7.0,32.31,1995,8,3,tuesday
1995-08-02,23.2178,23.274,23.1615,23.274,201550,1.0432,0.1125,18.283,17.9583,0.0,19.2818,18.5142,0.7676,0.2215,21.6155,14.9505,6.665,100.0,10084.5,33.69,1995,8,3,wednesday
1995-08-03,23.2638,23.2127,23.0081,23.0081,226640,-1.1425,0.2046,18.5463,18.0636,0.0,19.8551,18.8471,1.008,0.3788,22.4773,14.6154,7.8619,95.414,21416.5,32.16,1995,8,3,thursday
1995-08-04,23.0337,23.0337,22.8547,22.8803,350,-0.5555,0.179,18.8032,18.1664,0.0,20.3205,19.1458,1.1747,0.538,23.1613,14.4452,8.7161,93.3563,21434.0,31.42,1995,8,3,friday
1995-08-07,23.0337,23.0848,22.9314,22.9314,182660,0.2233,0.1534,19.0627,18.2702,0.0,20.7222,19.4262,1.2959,0.6896,23.7595,14.366,9.3935,93.4131,30567.0,31.72,1995,8,3,monday
1995-08-08,23.0337,22.819,22.6758,22.8547,292000,-0.3345,0.1432,19.3184,18.3724,0.0,21.0503,19.6802,1.3701,0.8257,24.2625,14.3743,9.8882,92.2296,45167.0,31.28,1995,8,3,tuesday
1995-08-09,22.8138,22.8547,22.6553,22.6553,244110,-0.8725,0.1994,19.564,18.4707,0.0,21.2972,19.9006,1.3966,0.9399,24.6641,14.4639,10.2002,89.2885,57372.5,30.13,1995,8,3,wednesday
1995-08-10,22.4968,22.548,22.4968,22.548,282530,-0.4736,0.0512,19.8044,18.5668,0.0,21.4896,20.0967,1.3929,1.0305,24.995,14.6137,10.3814,87.7822,71499.0,29.52,1995,8,3,thursday
1995-08-11,22.4202,22.6247,22.4202,22.5735,469080,0.1131,0.2045,20.0459,18.6635,0.0,21.6564,20.2801,1.3762,1.0996,25.282,14.8099,10.4721,87.831,94953.0,29.66,1995,8,3,friday
1995-08-14,22.4048,22.4048,22.1901,22.2565,240690,-1.4043,0.2147,20.2717,18.7538,0.0,21.7487,20.4265,1.3222,1.1441,25.4787,15.0647,10.414,83.6772,106987.5,27.84,1995,8,3,monday
1995-08-15,22.5224,22.6911,22.5224,22.6758,299100,1.8839,0.1687,20.5184,18.8524,0.0,21.8913,20.5932,1.2982,1.1749,25.6881,15.3487,10.3394,84.6382,121942.5,30.25,1995,8,3,tuesday
1995-08-16,23.0337,23.0746,23.0081,23.0337,402770,1.5783,0.0665,20.783,18.9583,0.0,22.0671,20.7739,1.2931,1.1986,25.8957,15.6702,10.2255,85.3732,142081.0,32.31,1995,8,3,wednesday
1995-08-17,23.0081,23.1615,23.0081,23.0337,427380,0.0,0.1534,21.0476,19.0641,0.0,22.2158,20.9413,1.2745,1.2138,26.044,16.0511,9.9929,85.3732,163450.0,32.31,1995,8,3,thursday
1995-08-18,23.1104,23.1206,23.0593,23.1104,375100,0.333,0.0613,21.316,19.1715,0.0,22.3534,21.102,1.2514,1.2213,26.1385,16.4935,9.645,85.5217,182205.0,32.75,1995,8,3,friday
1995-08-21,22.9314,23.136,22.9314,23.0848,292330,-0.1108,0.2046,21.5831,19.2783,0.0,22.4659,21.2489,1.2171,1.2204,26.1576,17.0087,9.1488,51.1155,196821.5,32.6,1995,8,3,monday
1995-08-22,23.0593,23.1104,22.9161,22.9314,319990,-0.6645,0.1943,21.8426,19.3821,0.0,22.5375,21.3735,1.164,1.2092,26.0756,17.6097,8.4659,42.2263,212821.0,31.72,1995,8,3,tuesday
1995-08-23,22.8957,23.0081,22.7372,23.0081,531280,0.3345,0.2709,22.1059,19.4875,0.0,22.6099,21.4946,1.1154,1.1904,25.8969,18.315,7.582,50.0,239385.0,32.16,1995,8,3,wednesday
1995-08-24,23.0081,23.0337,22.8547,22.8957,291570,-0.4885,0.179,22.3636,19.5905,0.0,22.6539,21.5984,1.0555,1.1634,25.5595,19.1678,6.3918,50.3852,253963.5,31.51,1995,8,3,thursday
1995-08-25,23.0593,23.1104,23.0081,23.0081,399340,0.4909,0.1023,22.627,19.6959,0.0,22.7084,21.7028,1.0056,1.1319,24.9747,20.2792,4.6955,51.8614,273930.5,32.16,1995,8,3,friday
1995-08-28,22.8292,23.0081,22.8292,22.9672,352900,-0.1778,0.1789,22.8882,19.8004,0.0,22.7482,21.7965,0.9518,1.0958,23.3624,22.4141,0.9483,52.7784,291575.5,31.92,1995,8,3,monday
1995-08-29,23.0337,23.0593,23.0081,23.0337,333730,0.2896,0.0512,22.8882,19.9062,0.0,22.7921,21.8881,0.904,1.0575,23.3624,22.4141,0.9483,60.0021,308255.0,32.31,1995,8,3,tuesday
1995-08-30,23.0081,23.1257,22.957,23.1002,411290,0.2887,0.1687,22.8795,20.0134,0.0,22.8395,21.9779,0.8616,1.0183,23.3297,22.4294,0.9003,64.9179,318742.0,32.69,1995,8,3,wednesday
1995-08-31,23.0337,23.0337,22.9059,22.9059,370880,-0.8411,0.1278,22.8744,20.1167,0.0,22.8497,22.0466,0.8031,0.9753,23.3207,22.4281,0.8926,58.2293,325954.0,31.57,1995,8,3,thursday
1995-09-01,22.9059,22.9314,22.8803,22.9059,286740,0.0,0.0511,22.8757,20.2199,0.0,22.8584,22.1103,0.7481,0.9298,23.3222,22.4292,0.893,69.0707,340273.5,31.57,1995,9,3,friday
1995-09-04,22.9059,22.9059,22.9059,22.9059,0,0.0,0.0,22.8744,20.3232,0.0,22.8657,22.1692,0.6965,0.8832,23.3204,22.4284,0.892,58.9651,331140.5,31.57,1995,9,3,monday
1995-09-05,23.366,23.6575,23.3405,23.6472,6500,3.2363,0.317,22.9141,20.4413,0.0,22.9859,22.2787,0.7072,0.848,23.4779,22.3502,1.1277,68.4045,316865.5,35.83,1995,9,3,tuesday
1995-09-06,23.8262,24.1074,23.8262,23.9387,507690,1.2327,0.2812,22.9782,20.5653,0.0,23.1325,22.4017,0.7308,0.8246,23.6906,22.2658,1.4248,73.1078,330044.5,37.5,1995,9,3,wednesday
1995-09-07,23.9131,23.9949,23.8006,23.954,556250,0.0639,0.1943,23.0485,20.6895,0.0,23.2589,22.5166,0.7422,0.8081,23.8536,22.2434,1.6102,72.2374,343730.5,37.59,1995,9,3,thursday
1995-09-08,24.2352,24.2352,24.0307,24.0307,423820,0.3202,0.2045,23.1214,20.8153,0.0,23.3776,22.6288,0.7488,0.7962,24.0054,22.2374,1.768,74.2798,341467.5,38.03,1995,9,3,friday
1995-09-11,24.0307,24.0307,24.0307,24.0307,0,0.0,0.0,23.2101,20.9411,0.0,23.4781,22.7326,0.7455,0.7861,24.0847,22.3355,1.7492,80.6295,329433.0,38.03,1995,9,3,monday
1995-09-12,24.4653,25.5646,24.4142,24.4142,523440,1.5959,1.1504,23.297,21.0745,0.0,23.6221,22.8572,0.7649,0.7818,24.2861,22.3079,1.9781,83.4577,340650.0,40.23,1995,9,3,tuesday
1995-09-13,24.5062,24.5931,24.4602,24.5727,18420,0.6492,0.1329,23.374,21.2111,0.0,23.7684,22.9843,0.7841,0.7823,24.5059,22.242,2.2639,89.0471,321432.5,41.15,1995,9,3,wednesday
1995-09-14,24.6187,24.6187,24.4398,24.542,485460,-0.1249,0.1789,23.4494,21.3471,0.0,23.8874,23.0997,0.7877,0.7834,24.6824,22.2164,2.466,87.1277,324336.5,40.97,1995,9,3,thursday
1995-09-15,24.5164,24.721,24.5164,24.5931,1358890,0.2082,0.2046,23.5235,21.4842,0.0,23.996,23.2103,0.7857,0.7838,24.8457,22.2013,2.6445,89.1612,373526.0,41.26,1995,9,3,friday
1995-09-18,24.4398,24.6954,24.4398,24.6443,180730,0.2082,0.2556,23.6015,21.6222,0.0,24.0957,23.3165,0.7792,0.7829,24.9967,22.2063,2.7904,89.0807,367946.0,41.56,1995,9,3,monday
1995-09-19,24.8232,24.8744,24.7925,24.8232,381100,0.7259,0.0819,23.6961,21.7638,0.0,24.2076,23.4281,0.7795,0.7822,25.1551,22.2371,2.918,89.6455,371001.5,42.58,1995,9,3,tuesday
1995-09-20,24.9,24.9,24.542,24.542,2310,-1.1328,0.358,23.7728,21.8998,0.0,24.2591,23.5106,0.7484,0.7755,25.2407,22.3048,2.9359,86.1985,344553.0,40.97,1995,9,3,wednesday
1995-09-21,24.3273,24.3528,24.133,24.133,402500,-1.6665,0.2198,23.8346,22.0277,0.0,24.2397,23.5567,0.6829,0.757,25.2503,22.419,2.8314,72.9888,350099.5,38.62,1995,9,3,thursday
1995-09-22,23.8262,24.3528,23.545,23.6217,93650,-2.1187,0.8078,23.8653,22.1453,0.0,24.1446,23.5615,0.5831,0.7222,25.2313,22.4993,2.732,61.254,334815.0,35.68,1995,9,3,friday
1995-09-25,23.5706,23.7495,23.4172,23.5603,402000,-0.2599,0.3323,23.895,22.2616,0.0,24.0547,23.5615,0.4933,0.6764,25.2034,22.5865,2.6169,48.2622,337270.0,35.33,1995,9,3,monday
1995-09-26,23.7367,23.9131,23.7367,23.8773,287870,1.3455,0.1764,23.9372,22.3843,0.0,24.0274,23.5848,0.4426,0.6296,25.1815,22.6928,2.4887,48.7845,334977.0,37.15,1995,9,3,tuesday
1995-09-27,23.5961,23.8773,23.2638,23.4172,11560,-1.9269,0.6135,23.953,22.4979,0.0,23.9335,23.5724,0.3611,0.5759,25.16,22.746,2.4139,40.9648,314990.5,34.51,1995,9,3,wednesday
1995-09-28,23.4683,23.4939,23.2638,23.3916,62200,-0.1093,0.2301,23.9773,22.6109,0.0,23.8502,23.559,0.2911,0.519,25.113,22.8416,2.2714,39.0546,299556.5,34.36,1995,9,3,thursday
1995-09-29,23.5194,23.7495,23.5194,23.7495,502320,1.53,0.2301,24.0195,22.731,0.0,23.8347,23.5731,0.2615,0.4675,25.0449,22.994,2.0509,45.71,310335.5,36.42,1995,9,3,friday
1995-10-02,23.954,23.954,23.8262,23.8262,38500,0.323,0.1278,24.0655,22.8527,0.0,23.8334,23.5919,0.2415,0.4223,24.954,23.177,1.7771,40.103,312260.5,36.86,1995,10,4,monday
1995-10-03,23.8262,23.8262,23.8262,23.8262,0,0.0,0.0,24.0744,22.9744,0.0,23.8323,23.6092,0.223,0.3824,24.9487,23.2001,1.7486,36.727,311935.5,36.86,1995,10,4,tuesday
1995-10-04,23.7751,23.7751,23.6984,23.6984,217770,-0.5364,0.0767,24.0624,23.0935,0.0,23.8117,23.6158,0.1958,0.3451,24.951,23.1738,1.7772,35.5012,297439.5,36.12,1995,10,4,wednesday
1995-10-05,23.6984,23.6984,23.6984,23.6984,0,0.0,0.0,24.0496,23.2126,0.0,23.7942,23.622,0.1723,0.3105,24.9521,23.1472,1.8049,34.348,269627.0,36.12,1995,10,4,thursday
1995-10-06,23.6984,23.6984,23.6984,23.6984,0,0.0,0.0,24.033,23.3318,0.0,23.7795,23.6276,0.1519,0.2788,24.9491,23.117,1.8321,33.1504,248436.0,36.12,1995,10,4,friday
1995-10-09,23.6984,23.6984,23.6984,23.6984,0,0.0,0.0,24.0164,23.4509,0.0,23.767,23.6329,0.1342,0.2499,24.9446,23.0882,1.8564,28.5997,248436.0,36.12,1995,10,4,monday
1995-10-10,22.8547,22.5991,22.3946,22.5991,15210,-4.6387,0.2045,23.9257,23.4422,0.0,23.5873,23.5563,0.0311,0.2061,25.0286,22.8227,2.2058,21.8101,223024.5,29.81,1995,10,4,tuesday
1995-10-11,22.5224,22.8599,22.4457,22.7781,40410,0.7921,0.4142,23.8359,23.4323,0.0,23.4628,23.4986,-0.0358,0.1577,25.0071,22.6648,2.3423,28.9356,224124.0,30.84,1995,10,4,wednesday
1995-10-12,22.7781,22.7781,22.7781,22.7781,0,0.0,0.0,23.7477,23.4277,0.0,23.3575,23.4453,-0.0878,0.1086,24.9599,22.5355,2.4244,34.4055,199851.0,30.84,1995,10,4,thursday
1995-10-13,23.4427,23.4683,23.136,23.4581,197050,2.9853,0.3323,23.691,23.4393,0.0,23.373,23.4462,-0.0732,0.0723,24.8413,22.5407,2.3006,48.4624,141759.0,34.74,1995,10,4,friday
1995-10-16,23.545,23.545,23.2331,23.2331,278120,-0.9591,0.3119,23.6204,23.4453,0.0,23.3515,23.4304,-0.079,0.042,24.6951,22.5457,2.1494,40.0322,146628.5,33.45,1995,10,4,monday
1995-10-17,23.4581,23.5706,23.2638,23.4274,287670,0.8363,0.3068,23.5506,23.4567,0.0,23.3631,23.4302,-0.0671,0.0202,24.4659,22.6353,1.8306,50.172,141957.0,34.57,1995,10,4,tuesday
1995-10-18,23.2536,23.5194,23.1641,23.4939,495600,0.2839,0.3553,23.4982,23.4735,0.0,23.3833,23.4349,-0.0517,0.0058,24.2856,22.7109,1.5747,51.7013,166621.5,34.95,1995,10,4,wednesday
1995-10-19,23.2638,23.3405,22.9314,22.9826,429490,-2.1763,0.4091,23.4407,23.4822,0.0,23.3216,23.4014,-0.0798,-0.0113,24.2004,22.681,1.5194,37.8651,167971.0,32.01,1995,10,4,thursday
1995-10-20,22.8803,22.8957,22.2412,22.548,8140,-1.891,0.6545,23.387,23.4817,0.0,23.2026,23.3382,-0.1356,-0.0362,24.239,22.535,1.704,31.8324,163695.5,29.52,1995,10,4,friday
1995-10-23,22.0878,21.9856,21.7683,21.7683,30690,-3.458,0.2173,23.2974,23.4719,0.0,22.9819,23.2219,-0.24,-0.0769,24.4098,22.185,2.2248,26.057,145130.0,25.04,1995,10,4,monday
